"log_sqft_living","grade","condition","bedrooms","bathrooms","log_sqft_lot","sqft_above","sqft_basement","sqft_living15","floors","view","waterfront1","zipcode98125","zipcode98028","zipcode98136","zipcode98074","zipcode98053","zipcode98003","zipcode98198","zipcode98146","zipcode98038","zipcode98007","zipcode98115","zipcode98107","zipcode98126","zipcode98019","zipcode98103","zipcode98002","zipcode98133","zipcode98040","zipcode98092","zipcode98030","zipcode98119","zipcode98112","zipcode98052","zipcode98027","zipcode98117","zipcode98058","zipcode98001","zipcode98056","zipcode98166","zipcode98023","zipcode98070","zipcode98148","zipcode98105","zipcode98042","zipcode98008","zipcode98059","zipcode98122","zipcode98144","zipcode98004","zipcode98005","zipcode98034","zipcode98075","zipcode98116","zipcode98010","zipcode98118","zipcode98199","zipcode98032","zipcode98045","zipcode98102","zipcode98077","zipcode98108","zipcode98168","zipcode98177","zipcode98065","zipcode98029","zipcode98006","zipcode98109","zipcode98022","zipcode98033","zipcode98155","zipcode98024","zipcode98011","zipcode98031","zipcode98106","zipcode98072","zipcode98188","zipcode98014","zipcode98055","zipcode98039","lat1","lat2","lat3","lat4","lat5","long1","long2","long3","long4","long5"
7.82404601085629,8,5,5,2,9.63233478203556,2500,0,1880,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5883,2264.64629689,107770.66737029,5128622.85001759,244062442.773492,-122.111,14911.096321,-1820808.88285363,222340793.49414,-27150256634.3629
6.25382881157547,5,2,2,1,10.0138654600057,520,0,1572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4799,2254.34090401,107035.880688304,5082052.91149262,241295364.032379,-122.296,14956.311616,-1829097.08539034,223691257.154897,-27356545985.0152
8.00969535774292,10,3,4,4,8.88474872645118,3010,0,3490,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5833,2264.17043889,107736.701244835,5126467.77634334,243934254.142078,-121.97,14876.6809,-1814508.769373,221315634.600425,-26993867952.2138
7.6685611080159,7,3,4,1.75,9.00724451596575,1420,720,2040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3096,2238.19825216,105888.264030389,5009531.41597208,236998927.477073,-122.377,14976.130129,-1832733.87679663,224284473.640742,-27447261030.733
7.77904864492556,7,4,3,2.25,8.85366542803745,1990,400,1610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4568,2252.14786624,106879.730858578,5072170.01140939,240708957.797453,-122.169,14925.264561,-1823404.64615281,222763522.215842,-27214796745.5873
7.31986492980897,7,3,2,1,8.82570677344795,1090,420,1460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.711,2276.339521,108606.434886431,5181721.61486651,247225119.966896,-122.353,14970.256609,-1831655.80688098,224108582.939308,-27420357448.3732
7.7007477945118,7,4,4,1.75,9.85350918272989,1460,750,2640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5927,2265.06509329,107800.563465423,5130519.87684084,244175293.342523,-122.203,14933.573209,-1824927.44685943,223011608.788563,-27252687628.7887
7.68248244653451,7,3,3,2.75,9.03551068094052,2170,0,2170,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3812,2244.97811344,106369.756988523,5039926.72982462,238797776.371166,-122.023,14889.612529,-1816875.18962617,221700561.263754,-27052567587.087
7.4899708988348,8,3,3,2.5,7.77275271646874,1790,0,1450,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6726,2272.67679076,108344.411575185,5165059.79525917,246231829.595473,-122.38,14976.8644,-1832868.665272,224306467.255987,-27450625462.7877
7.23705902612474,7,4,3,1.75,9.07107830464268,840,550,1390,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.4725,2253.63825625,106985.842119828,5078885.39003354,241107386.678367,-122.202,14933.328804,-1824882.64650641,223004309.168376,-27251572588.9939
7.52294091807237,8,4,3,1.75,8.95351076300717,1850,0,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5608,2262.02969664,107583.941995956,5116778.34848125,243358071.676447,-122.082,14904.014724,-1819511.92553537,222129654.893209,-27118032528.6727
7.29979736675816,8,3,2,1.5,10.6838440071694,1480,0,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5484,2260.85034256,107499.81642818,5111444.27145367,243040996.796788,-122.045,14894.982025,-1817858.08124113,221860489.525073,-27076963444.0875
7.52294091807237,8,4,3,1.75,9.0851172272221,1370,480,1880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6379,2269.36951641,108107.998085788,5150038.00201096,245336995.335998,-122.112,14911.340544,-1820853.61650893,222348076.819138,-27151368356.5386
8.11671562481911,9,3,4,3.5,8.23004431012611,2550,800,1050,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6782,2273.21075524,108382.597030484,5167487.13773881,246376485.250538,-122.365,14973.193225,-1832194.78897712,224196515.353186,-27433806601.1926
6.94697599213542,7,3,3,1,9.03717675296699,1040,0,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.453,2251.787209,106854.058428677,5070545.63461601,240612601.999434,-122.289,14954.599521,-1828783.02082357,223640046.833493,-27348717687.2211
7.94093976232779,10,3,4,2.25,9.44200749423127,2810,0,2810,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4585,2252.30922225,106891.217224152,5072896.8326324,240752074.331485,-122.13,14915.7369,-1821658.947597,222479207.270022,-27171385583.8877
6.9177056098353,7,3,1,1.5,8.6569551337914,1010,0,1230,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5411,2260.15618921,107450.311406852,5108305.99962427,242854486.358737,-122.392,14979.801664,-1833407.88526029,224394457.892777,-27464086490.4128
7.71868549519847,8,4,3,2.5,8.9557061535706,2250,0,2080,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47.7489,2279.95745121,108865.460342081,5198205.979328,248208617.486335,-122.185,14929.174225,-1824121.15268163,222880243.040404,-27232622495.8918
7.49554194388426,8,3,3,1.75,8.98719682066197,1800,0,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6357,2269.15991449,108093.020938671,5149086.71752826,245280350.150161,-122.119,14913.050161,-1821166.77261116,222399065.104502,-27159151431.4967
7.78322401633604,7,4,3,1,9.75492953789498,1890,510,2390,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.75,2280.0625,108872.984375,5198685.00390625,248237208.936523,-122.245,14943.840025,-1826809.72385613,223318354.692792,-27299552269.4204
7.48436864328613,7,3,4,1,8.29404964010203,1780,0,1750,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6624,2271.70437376,108274.882543899,5160640.76176031,245968524.243325,-122.354,14970.501316,-1831700.71801786,224115909.652358,-27421478009.6046
7.65917136766606,9,3,3,2.25,9.61012269694885,1720,400,2320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3524,2242.24978576,106175.908755222,5027684.10174077,238072908.65927,-122.285,14953.621225,-1828603.57149912,223610787.74077,-27344245178.8801
7.52833176670725,7,3,3,2.5,8.79588497202989,1860,0,1760,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2891,2236.25897881,105750.674474844,5000854.22030834,236485895.309583,-122.351,14969.767201,-1831565.98680955,224093930.052135,-27418116435.8088
7.28619171470238,8,3,3,3.5,6.92853781816467,1150,310,1460,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6169,2267.36916561,107965.090821935,5140962.93315899,244796717.891938,-122.309,14959.491481,-1829680.44354963,223786385.370112,-27371089008.233
7.11476944836646,7,4,3,1,9.24474179869351,1230,0,1510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.428,2249.415184,106685.263346752,5059868.67000975,239979451.281223,-122.199,14932.595601,-1824748.2498466,222982411.383005,-27248227688.5918
6.99209642741589,6,3,2,1,9.04227668692893,1088,0,1088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2685,2234.31109225,105612.533864019,4992146.05695139,235971255.893007,-122.231,14940.417361,-1826182.15445239,223216070.92087,-27283923564.7289
6.68461172766793,6,3,3,1,8.65869275368994,700,100,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.7505,2280.11025025,108876.404504563,5198902.75329512,248250205.921219,-122.317,14961.448489,-1830039.49482901,223844940.889,-27380041634.7199
7.08170858610557,7,4,3,1,9.24474179869351,1190,0,1850,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7428,2279.37495184,108823.742450707,5195550.1710756,248050112.707628,-122.244,14943.595536,-1826764.89270278,223311047.543559,-27298435695.9148
7.57044325205737,7,3,5,2.75,8.33854487998858,1240,700,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4911,2255.40457921,107111.64441172,5086849.81592144,241580093.292907,-122.17,14925.5089,-1823449.422313,222770815.923979,-27215910581.4325
8.10167774745457,9,4,4,2.5,9.2839625118468,1720,1580,2290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7119,2276.42540161,108612.581119076,5182112.60909525,247248438.593892,-122.365,14973.193225,-1832194.78897712,224196515.353186,-27433806601.1926
7.85941315469358,8,3,4,2.5,9.30728557803266,2590,0,2400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2634,2233.82897956,105578.352592536,4989991.90992207,235843983.635411,-122.211,14935.528521,-1825285.87607993,223070012.201604,-27261609261.1703
7.64012317269536,8,3,3,2,9.33917324381915,2080,0,1080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47.214,2229.161796,105247.645036344,4969162.31274594,234614029.433987,-121.993,14882.292049,-1815535.45393366,221482616.631729,-27019328850.7545
7.8935720735049,7,3,4,2.25,8.60135049942296,2680,0,2460,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47.7534,2280.38721156,108896.242668509,5200165.83464639,248325599.168203,-122.218,14937.239524,-1825599.54014423,223121124.597348,-27269417606.0387
7.4205789054108,7,4,3,2.5,9.03169206054852,1300,370,1490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.369,2243.822161,106287.611944409,5034737.89019471,238490499.120633,-122.084,14904.503056,-1819601.3510887,222144211.346313,-27120253898.0033
7.51207124583547,8,4,3,1,8.38935981990635,1720,110,1650,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6052,2266.25506704,107885.525717453,5135912.02888448,244496119.317451,-122.3,14957.29,-1829276.567,223720524.1441,-27361020102.8234
7.24422751560335,8,4,3,1.75,7.60240133566582,700,700,1370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6508,2270.59874064,108195.846470488,5155618.64099595,245669352.73837,-122.368,14973.927424,-1832329.55102003,224218502.499219,-27437169713.8245
7.92660259918138,7,4,4,1.75,9.05028898382796,1470,1300,1910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6255,2268.18825025,108023.599512281,5144677.93857216,245017859.163468,-122.199,14932.595601,-1824748.2498466,222982411.383005,-27248227688.5918
8.1969879272589,9,4,3,2.5,9.30737633448778,2150,1480,3150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.561,2262.048721,107585.299219481,5116864.41617774,243363188.497829,-122.226,14939.195076,-1825958.05735918,223179549.518783,-27278343619.4827
6.94697599213542,6,3,3,1,9.00307016981826,1040,0,1520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7425,2279.34630625,108821.691026141,5195419.58381552,248042319.480312,-121.981,14879.364361,-1814999.74411914,221395483.787397,-27006042507.8705
7.89729647259588,10,4,3,2.75,9.09268232850795,2690,0,2940,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5487,2260.87887169,107501.851206326,5111573.27245425,243048664.059945,-122.197,14932.106809,-1824658.65573937,222967813.755384,-27245997937.4667
7.61085279039525,7,4,5,2,8.51719319141624,2020,0,1510,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6949,2274.80348601,108496.524784898,5174730.89996325,246808272.800657,-122.37,14974.4169,-1832419.396053,224233161.495006,-27439411972.1438
7.80384330353877,9,4,5,2.5,9.94294862141704,2450,0,3020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6275,2268.37875625,108037.209213297,5145542.1818063,245069310.263979,-122.227,14939.439529,-1826002.87531108,223186853.440648,-27279459535.4901
7.61579107203583,7,3,4,3,9.44738682845938,2030,0,1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7689,2281.86780721,109002.315095834,5206920.68958137,248728873.728544,-122.379,14976.619641,-1832823.73504594,224299135.871187,-27449503948.78
7.27931883541462,7,3,3,1,8.82114223633189,1450,0,1680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5056,2256.78203136,107209.784468976,5093065.13706937,241949115.175563,-122.244,14943.595536,-1826764.89270278,223311047.543559,-27298435695.9148
7.78322401633604,8,3,4,2.5,8.89151157052756,2400,0,2150,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2697,2234.42453809,105620.577588153,4992653.01641871,236001210.290208,-122.312,14960.225344,-1829815.08227533,223808342.34326,-27374445968.6888
7.96206730875367,8,4,4,2.75,9.06242024189956,1860,1010,2430,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.7425,2279.34630625,108821.691026141,5195419.58381552,248042319.480312,-122.289,14954.599521,-1828783.02082357,223640046.833493,-27348717687.2211
7.20042489294496,7,3,4,1,10.0212705881925,1340,0,1620,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.489,2255.205121,107097.435991169,5085950.13778462,241526686.093254,-122.316,14961.203856,-1829994.6108505,223837620.820789,-27378922428.3157
7.4265490723973,7,3,3,2.5,9.33361938813635,1080,600,1390,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5051,2256.73452601,107206.399331558,5092850.72088558,241936382.780742,-122.344,14968.054336,-1831251.63968358,224042650.605448,-27410274045.673
7.52294091807237,7,3,4,2,9.08557048502023,1850,0,1310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.7406,2279.16488836,108808.699269239,5194592.58833305,247992966.922573,-122.313,14960.469969,-1829859.9633183,223815661.693351,-27375565028.6988
7.1066061377273,7,3,3,1,8.99218436217301,1220,0,1360,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7133,2276.55899689,108622.142386312,5182720.8663208,247284715.511024,-122.308,14959.246864,-1829635.56544211,223779066.738094,-27369970094.6028
7.74932246466036,9,4,3,2.5,10.9519111996209,1790,530,3290,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6163,2267.31202569,107961.009608863,5140703.82183849,244781295.391808,-122.056,14897.667136,-1818349.65995162,221940486.095054,-27089167970.818
8.07713663853845,8,3,5,2.25,9.16983082863797,3220,0,2260,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6474,2270.27472676,108172.688015824,5154147.33496519,245581719.72802,-122.11,14910.8521,-1820764.149931,222333510.348074,-27149144948.6034
8.06777619577889,9,3,4,2.75,9.1075321519945,3190,0,3159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5898,2264.78906404,107780.858599851,5129269.50459518,244100909.869784,-121.989,14881.316121,-1815356.87228467,221453569.493135,-27014899488.898
8.16905314992734,10,3,3,2.75,11.15387627617,3530,0,3560,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6377,2269.35046129,108106.636469795,5149951.51615714,245331845.341239,-121.995,14882.780025,-1815624.74914988,221497141.272539,-27021543749.5434
